Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2019-09-16,Browns,Jets,4,1:13,4,16,NYJ 41,23-3,Jamie Gillan punts 30 yards downed by Tavierre Thomas,0,0.530,0.370,-0.16
2019-09-15,Steelers,Seahawks,1,13:10,4,12,PIT 23,0-0,Jordan Berry punts 49 yards returned by Tyler Lockett for 10 yards (tackle by Tyler Matakevich and Ulysees Gilbert),0,-1.830,-1.470,.36
2019-09-15,Dolphins,Patriots,1,13:45,4,13,MIA 22,0-0,Matt Haack punts 38 yards fair catch by Gunner Olszewski at NE-40,0,-1.900,-1.600,.30
2019-09-15,Chargers,Lions,1,14:00,4,7,SDG 29,0-0,Ty Long punts 55 yards returned by Jamal Agnew for 5 yards (tackle by Adrian Phillips and Isaac Rochell),0,-1.440,-0.340,1.10
2019-09-15,Titans,Colts,1,13:25,4,1,OTI 37,0-0,Brett Kern punts 49 yards returned by Chester Rogers for 18 yards (tackle by Christopher Milton). Penalty on Zaire Franklin: Offensive Holding 10 yards,0,-0.910,-0.410,.50
2019-09-15,Bengals,49ers,1,13:15,4,11,CIN 11,0-0,Kevin Huber punts 40 yards,0,-2.490,-2.190,.30
2019-09-15,Cardinals,Ravens,1,12:12,4,1,CRD 44,0-0,Andy Lee punts 50 yards downed by Charles Washington,0,-0.460,0.380,.84
2019-09-15,Jaguars,Texans,1,12:05,4,13,JAX 34,0-0,Logan Cooke punts 44 yards returned by DeAndre Carter for 5 yards (tackle by Andrew Wingard). Penalty on Phillip Gaines: Illegal Block Above the Waist 10 yards,0,-1.110,0.060,1.17
2019-09-15,Washington,Cowboys,1,12:47,4,4,WAS 42,0-0,Tress Way punts 52 yards returned by Randall Cobb for 4 yards (tackle by Deshazor Everett),0,-0.590,0.380,.97
2019-09-15,Lions,Chargers,1,12:32,4,7,DET 24,0-0,Sam Martin punts 44 yards out of bounds,0,-1.770,-1.070,.70
2019-09-15,Seahawks,Steelers,1,10:51,4,16,SEA 48,0-0,Michael Dickson punts 52 yards touchback.,0,-0.190,-0.280,-0.09
2019-09-15,Bills,Giants,1,10:30,4,7,BUF 28,0-7,Corey Bojorquez punts 42 yards out of bounds,0,-1.500,-0.940,.56
2019-09-15,Texans,Jaguars,1,10:38,4,1,HTX 26,0-0,Trevor Daniel punts 48 yards fair catch by Dede Westbrook at JAC-26,0,-1.630,-0.670,.96
2019-09-15,Cowboys,Washington,1,11:14,4,4,DAL 16,0-0,Chris Jones punts 49 yards returned by Trey Quinn for 9 yards (tackle by Jamize Olawale and Darian Thompson),0,-2.390,-1.860,.53
2019-09-15,Steelers,Seahawks,1,10:02,4,3,PIT 27,0-0,Jordan Berry punts 52 yards returned by Tyler Lockett for no gain (tackle by Johnny Holton),0,-1.570,-0.340,1.23
2019-09-15,Jaguars,Texans,1,9:19,4,5,JAX 31,0-0,Logan Cooke punts 54 yards out of bounds. Penalty on Keion Crossen: Offensive Holding 7 yards,0,-1.310,0.380,1.69
2019-09-15,Giants,Bills,1,9:40,4,10,NYG 30,7-0,Riley Dixon punts 45 yards returned by Micah Hyde for no gain (tackle by Cody Core),0,-1.370,-0.610,.76
2019-09-15,Bears,Broncos,1,8:16,4,9,CHI 26,0-3,Pat O'Donnell punts 51 yards returned by Diontae Spencer for 8 yards (tackle by Cordarrelle Patterson),0,-1.630,-1.000,.63
2019-09-15,Washington,Cowboys,1,8:47,4,3,DAL 49,0-0,Tress Way punts 39 yards fair catch by Randall Cobb at DAL-10,0,0.000,0.380,.38
2019-09-15,Titans,Colts,1,7:37,4,1,OTI 34,0-7,Brett Kern punts 61 yards returned by Chester Rogers for 13 yards (tackle by Beau Brinkley and Kevin Byard),0,-1.110,-0.040,1.07
2019-09-15,Cardinals,Ravens,1,6:43,4,13,CRD 20,0-7,Andy Lee punts 45 yards fair catch by Cyrus Jones at BAL-35. Penalty on Charles Washington: Fair Catch Interference 15 yards,0,-2.030,-2.260,-0.23
2019-09-15,Eagles,Falcons,1,6:23,4,7,PHI 45,0-3,Cameron Johnston punts 54 yards downed by Mack Hollins,0,-0.390,0.380,.77
2019-09-15,Chiefs,Raiders,1,7:29,4,9,KAN 43,0-3,Dustin Colquitt punts 31 yards fair catch by Dwayne Harris at OAK-26,0,-0.520,-0.670,-0.15
2019-09-15,Broncos,Bears,1,6:10,4,1,CHI 49,3-0,Colby Wadman punts 35 yards fair catch by Tarik Cohen at CHI-14,0,0.000,0.280,.28
2019-09-15,Saints,Rams,1,6:44,4,8,NOR 46,0-3,Thomas Morstead punts 46 yards fair catch by Jojo Natson at LA-8,0,-0.320,0.380,.70
2019-09-15,Seahawks,Steelers,1,5:11,4,20,SEA 41,0-0,Michael Dickson punts 47 yards muffed catch by Ryan Switzer recovered by Ryan Switzer at PIT-12 returned by Ryan Switzer for 1 yard (tackle by Nick Bellore),0,-0.650,0.320,.97
2019-09-15,Dolphins,Patriots,1,3:05,4,14,MIA 47,0-7,Matt Haack punts 36 yards fair catch by Gunner Olszewski at NE-17,0,-0.260,0.060,.32
2019-09-15,Colts,Titans,1,5:41,4,6,CLT 22,7-0,Rigoberto Sanchez punts 59 yards returned by Adoree' Jackson for 9 yards (tackle by Bobby Okereke and Ryan Lewis),0,-1.900,-0.810,1.09
2019-09-15,Falcons,Eagles,1,3:49,4,10,ATL 23,3-0,Penalty on Russell Gage: False Start 5 yards (no play),0,-1.830,-2.240,-0.41
2019-09-15,Giants,Bills,1,2:50,4,9,NYG 23,7-7,Riley Dixon punts 53 yards returned by Micah Hyde for 6 yards (tackle by Michael Thomas),0,-1.830,-0.940,.89
2019-09-15,Falcons,Eagles,1,3:49,4,15,ATL 18,3-0,Matthew Bosher punts 39 yards fair catch by Darren Sproles at PHI-43,0,-2.240,-1.800,.44
2019-09-15,Rams,Saints,1,3:39,4,24,RAM 5,3-0,Johnny Hekker punts 51 yards returned by Deonte Harris for 6 yards (tackle by Travin Howard),0,-2.490,-2.260,.23
2019-09-15,Patriots,Dolphins,2,15:00,4,2,NWE 40,7-0,Jake Bailey punts 52 yards,0,-0.720,0.380,1.10
2019-09-15,Chargers,Lions,1,2:00,4,9,SDG 26,7-6,Ty Long punts 51 yards returned by Jamal Agnew for 1 yard (tackle by Derek Watt). Penalty on Miles Killebrew: Offensive Holding 10 yards,0,-1.630,0.280,1.91
2019-09-15,Steelers,Seahawks,1,1:30,4,9,PIT 46,0-0,Jordan Berry punts 38 yards fair catch by Tyler Lockett at SEA-16,0,-0.320,0.140,.46
2019-09-15,Dolphins,Patriots,2,12:46,4,1,MIA 17,0-7,Matt Haack punts 54 yards fair catch by Gunner Olszewski at NE-29,0,-2.320,-0.870,1.45
2019-09-15,Chiefs,Raiders,1,2:11,4,12,KAN 33,0-10,Dustin Colquitt punts 38 yards returned by Dwayne Harris for 11 yards (tackle by Dorian O'Daniel and Darron Lee),0,-1.180,-1.600,-0.42
2019-09-15,Jaguars,Texans,2,13:44,4,8,JAX 44,0-3,Logan Cooke punts 48 yards out of bounds,0,-0.460,0.380,.84
2019-09-15,Falcons,Eagles,1,0:40,4,10,ATL 9,3-0,Matthew Bosher punts 42 yards returned by Darren Sproles for 8 yards (tackle by Luke Stocker),0,-2.490,-2.720,-0.23
2019-09-15,Raiders,Chiefs,1,1:12,4,8,RAI 42,10-0,A.J. Cole punts 37 yards returned by De'Anthony Thomas for 7 yards (tackle by Nicholas Morrow),0,-0.590,-0.810,-0.22
2019-09-15,Bengals,49ers,2,14:24,4,17,CIN 31,7-14,Kevin Huber punts 44 yards fair catch by Richie James at SF-25,0,-1.310,-0.610,.70
2019-09-15,Lions,Chargers,2,12:28,4,3,DET 46,6-7,Sam Martin punts 42 yards fair catch by Desmond King at LAC-12,0,-0.320,0.350,.67
2019-09-15,Saints,Rams,1,0:02,4,28,NOR 48,0-3,Thomas Morstead punts 48 yards returned by Jojo Natson for 10 yards (tackle by Kaden Elliss and Craig Robertson),0,-0.190,0.280,.47
2019-09-15,Texans,Jaguars,2,11:42,4,15,HTX 31,3-0,Trevor Daniel punts 54 yards returned by Dede Westbrook for no gain (tackle by A.J. Moore),0,-1.310,0.220,1.53
2019-09-15,Cowboys,Washington,2,12:57,4,13,DAL 22,0-7,Chris Jones punts 52 yards fair catch by Trey Quinn at WAS-26,0,-1.900,-0.670,1.23
2019-09-15,Broncos,Bears,2,9:44,4,8,CHI 47,3-3,Colby Wadman punts 37 yards fair catch by Tarik Cohen at CHI-10,0,0.130,0.380,.25
2019-09-15,Chargers,Lions,2,11:04,4,6,SDG 28,7-6,Ty Long punts 58 yards returned by Jamal Agnew for 9 yards (tackle by Isaac Rochell). Penalty on Mike Ford: Offensive Holding (Offsetting) (no play),0,-1.500,-1.500,.00
2019-09-15,Jaguars,Texans,2,10:04,4,6,JAX 19,0-3,Logan Cooke punts 48 yards fair catch by DeAndre Carter at HOU-33. Penalty on Barkevious Mingo: Running Into the Kicker (Declined),0,-2.140,-1.140,1.00
2019-09-15,Dolphins,Patriots,2,7:38,4,4,MIA 44,0-7,Matt Haack punts 21 yards out of bounds,0,-0.460,-1.270,-0.81
2019-09-15,Chargers,Lions,2,10:50,4,6,SDG 28,7-6,Ty Long punts 44 yards returned by Danny Amendola for no gain (tackle by Uchenna Nwosu). Penalty on Nick Bawden: Illegal Blindside Block 14 yards,0,-1.500,0.280,1.78
2019-09-15,Giants,Bills,2,12:07,4,9,NYG 40,7-14,Riley Dixon punts 58 yards downed by Cody Core,0,-0.720,0.380,1.10
2019-09-15,Rams,Saints,2,14:31,4,9,RAM 15,3-0,Johnny Hekker punts 45 yards returned by Deonte Harris for 19 yards (tackle by Nick Scott),0,-2.440,-2.850,-0.41
2019-09-15,Vikings,Packers,2,11:47,4,8,MIN 30,7-21,Britton Colquitt punts 40 yards returned by Trevor Davis for no gain (tackle by Ameer Abdullah),0,-1.370,-0.940,.43
2019-09-15,Texans,Jaguars,2,8:44,4,18,HTX 25,3-0,Trevor Daniel punts 44 yards fair catch by Dede Westbrook at JAC-31,0,-1.700,-1.000,.70
2019-09-15,Packers,Vikings,2,9:36,4,1,GNB 39,21-7,JK Scott punts 40 yards muffed catch by Chad Beebe,0,-0.780,-0.340,.44
2019-09-15,Washington,Cowboys,2,9:55,4,24,WAS 39,7-0,Tress Way punts 56 yards returned by Cedrick Wilson for no gain (tackle by Troy Apke). Penalty on C.J. Goodwin: Offensive Holding 2 yards,0,-0.780,0.380,1.16
2019-09-15,Raiders,Chiefs,2,12:36,4,1,RAI 46,10-7,A.J. Cole punts 51 yards returned by De'Anthony Thomas for 7 yards (tackle by Kyle Wilber). Penalty on Daniel Sorensen: Offensive Holding 5 yards,0,-0.320,0.380,.70
2019-09-15,Vikings,Packers,2,8:04,4,2,MIN 29,7-21,Britton Colquitt punts 48 yards fair catch by Trevor Davis at GB-23,0,-1.440,-0.480,.96
2019-09-15,Titans,Colts,2,4:00,4,31,OTI 15,7-13,Brett Kern punts 41 yards out of bounds,0,-2.440,-1.860,.58
2019-09-15,Packers,Vikings,2,5:06,4,18,GNB 27,21-7,JK Scott punts 43 yards returned by Chad Beebe for 10 yards (tackle by Danny Vitale),0,-1.570,-1.600,-0.03
2019-09-15,Steelers,Seahawks,2,7:19,4,6,PIT 29,7-7,Jordan Berry punts 39 yards fair catch by Tyler Lockett at SEA-32,0,-1.440,-1.070,.37
2019-09-15,Chargers,Lions,2,3:40,4,7,SDG 39,7-6,Ty Long punts 52 yards returned by Danny Amendola for 11 yards (tackle by Geremy Davis),0,-0.780,-0.280,.50
2019-09-15,Dolphins,Patriots,2,0:28,4,3,MIA 32,0-13,Matt Haack punts 54 yards returned by Gunner Olszewski for 3 yards (tackle by Deon Lacey and Kalen Ballage),0,-1.240,0.060,1.30
2019-09-15,Washington,Cowboys,2,4:41,4,3,WAS 32,7-7,Tress Way punts 51 yards out of bounds,0,-1.240,0.060,1.30
2019-09-15,Seahawks,Steelers,2,6:04,4,6,SEA 36,7-7,Michael Dickson punts 47 yards returned by Diontae Johnson for 11 yards (tackle by Marquise Blair),0,-0.980,-0.810,.17
2019-09-15,Broncos,Bears,2,1:53,4,16,CHI 47,3-6,Colby Wadman punts 32 yards fair catch by Tarik Cohen at CHI-15,0,0.130,0.220,.09
2019-09-15,Patriots,Dolphins,3,12:51,4,7,NWE 46,13-0,Jake Bailey punts 39 yards returned by Jakeem Grant for no gain (tackle by Matthew Slater),0,-0.320,0.220,.54
2019-09-15,Bears,Broncos,2,0:52,4,3,CHI 22,6-3,Pat O'Donnell punts 75 yards returned by Diontae Spencer for 10 yards (tackle by Kevin Pierre-Louis),0,-1.900,0.320,2.22
2019-09-15,Titans,Colts,2,1:21,4,12,CLT 47,7-13,Brett Kern punts 37 yards fair catch by Chester Rogers at IND-10,0,0.130,0.380,.25
2019-09-15,Lions,Chargers,2,1:30,4,6,SDG 46,6-7,Penalty on Dee Virgin: False Start 5 yards (no play),0,0.200,-0.130,-0.33
2019-09-15,Lions,Chargers,2,1:30,4,11,DET 49,6-7,Sam Martin punts 48 yards downed by C.J. Moore. Penalty on Desmond King: Unnecessary Roughness (Declined),0,-0.130,0.380,.51
2019-09-15,49ers,Bengals,2,4:49,4,12,CIN 39,21-10,Mitch Wishnowsky punts 36 yards downed by D.J. Reed,0,0.660,0.380,-0.28
2019-09-15,Cardinals,Ravens,2,2:54,4,10,CRD 23,6-17,Andy Lee punts 57 yards returned by Cyrus Jones for 25 yards (tackle by Aaron Brewer),0,-1.830,-1.930,-0.10
2019-09-15,Broncos,Bears,2,0:26,4,3,DEN 20,3-6,Colby Wadman punts 52 yards returned by Tarik Cohen for 7 yards (tackle by Malik Reed),0,-2.030,-1.270,.76
2019-09-15,Eagles,Falcons,2,1:46,4,10,PHI 32,3-10,Cameron Johnston punts 57 yards returned by Kenjon Barner for no gain (tackle by Corey Clement). Penalty on Blidi Wreh-Wilson: Offensive Holding 5 yards,0,-1.240,0.380,1.62
2019-09-15,Raiders,Chiefs,2,3:44,4,5,RAI 50,10-14,A.J. Cole punts 41 yards returned by De'Anthony Thomas for 3 yards (tackle by Marquel Lee). Penalty on Dorian O'Daniel: Illegal Block Above the Waist 6 yards,0,-0.060,0.380,.44
2019-09-15,Bills,Giants,2,1:32,4,18,BUF 30,21-7,Corey Bojorquez punts 63 yards returned by T.J. Jones for 60 yards (tackle by Siran Neal),0,-1.370,-3.380,-2.01
2019-09-15,Texans,Jaguars,3,11:58,4,7,HTX 40,6-3,Trevor Daniel punts 35 yards fair catch by Dede Westbrook at JAC-25,0,-0.720,-0.610,.11
2019-09-15,Ravens,Cardinals,2,1:06,4,21,RAV 34,17-6,Sam Koch punts 49 yards fair catch by Christian Kirk at ARI-17,0,-1.110,0.060,1.17
2019-09-15,Colts,Titans,3,13:20,4,7,CLT 13,13-7,Rigoberto Sanchez punts 44 yards returned by Adoree' Jackson for 17 yards (tackle by Zach Pascal),0,-2.490,-2.920,-0.43
2019-09-15,Packers,Vikings,2,0:30,4,16,GNB 19,21-10,JK Scott punts 44 yards out of bounds,0,-2.140,-1.400,.74
2019-09-15,Jaguars,Texans,3,8:59,4,5,JAX 41,3-6,Logan Cooke punts 47 yards out of bounds,0,-0.650,0.350,1.00
2019-09-15,Bills,Giants,3,13:41,4,12,BUF 23,21-7,Corey Bojorquez punts 53 yards returned by T.J. Jones for 13 yards (tackle by Lorenzo Alexander),0,-1.830,-1.400,.43
2019-09-15,Dolphins,Patriots,3,7:40,4,12,MIA 23,0-16,Matt Haack punts 48 yards returned by Gunner Olszewski for 6 yards (tackle by Walt Aikens),0,-1.830,-1.270,.56
2019-09-15,Bears,Broncos,3,11:59,4,23,CHI 14,6-3,Pat O'Donnell punts 61 yards returned by Diontae Spencer for no gain (tackle by Joel Iyiegbuniwe). Penalty on Trey Marshall: Offensive Holding 10 yards,0,-2.470,0.220,2.69
2019-09-15,Rams,Saints,3,14:13,4,1,RAM 34,6-3,Johnny Hekker punts 37 yards out of bounds,0,-1.110,-0.870,.24
2019-09-15,Ravens,Cardinals,3,13:03,4,6,RAV 29,17-6,Sam Koch punts 44 yards returned by Christian Kirk for no gain (tackle by Sam Koch). Penalty on Cassius Marsh: Illegal Block Above the Waist 10 yards,0,-1.440,0.060,1.50
2019-09-15,Raiders,Chiefs,2,0:59,4,22,RAI 13,10-21,A.J. Cole punts 36 yards returned by De'Anthony Thomas for 10 yards (tackle by Marquel Lee),0,-2.490,-2.980,-0.49
2019-09-15,Texans,Jaguars,3,6:51,4,7,HTX 27,6-3,Trevor Daniel punts 43 yards returned by Tyler Ervin for 6 yards (tackle by Zach Cunningham),0,-1.570,-1.330,.24
2019-09-15,Vikings,Packers,3,13:56,4,1,MIN 34,10-21,Britton Colquitt punts 41 yards fair catch by Trevor Davis at GB-25,0,-1.110,-0.610,.50
2019-09-15,Seahawks,Steelers,3,13:32,4,4,SEA 22,7-10,Michael Dickson punts 59 yards out of bounds,0,-1.900,-0.150,1.75
2019-09-15,Broncos,Bears,3,6:50,4,12,CHI 44,3-6,Colby Wadman punts 44 yards touchback.,0,0.330,-0.280,-0.61
2019-09-15,Giants,Bills,3,8:03,4,21,NYG 48,7-21,Riley Dixon punts 38 yards fair catch by Micah Hyde at BUF-14,0,-0.190,0.280,.47
2019-09-15,Jaguars,Texans,3,3:44,4,8,HTX 48,3-6,Logan Cooke punts 47 yards downed by Breon Borders,0,0.070,0.380,.31
2019-09-15,Dolphins,Patriots,3,0:38,4,21,MIA 24,0-23,Matt Haack punts 47 yards returned by Gunner Olszewski for no gain (tackle by Walt Aikens),0,-1.770,-0.870,.90
2019-09-15,Bills,Giants,3,6:10,4,5,BUF 31,21-7,Corey Bojorquez punts 51 yards returned by T.J. Jones for 2 yards (tackle by Siran Neal),0,-1.310,-0.280,1.03
2019-09-15,Eagles,Falcons,3,10:04,4,11,PHI 42,6-17,Cameron Johnston punts 46 yards returned by Kenjon Barner for 6 yards (tackle by Rudy Ford and Johnathan Cyprien). Penalty on Justin Hardy: Offensive Holding 9 yards,0,-0.590,0.380,.97
2019-09-15,Texans,Jaguars,4,13:35,4,5,HTX 31,6-3,Trevor Daniel punts 39 yards returned by Tyler Ervin for no gain (tackle by A.J. Moore),0,-1.310,-0.940,.37
2019-09-15,Lions,Chargers,3,6:36,4,2,DET 11,6-10,Sam Martin punts 42 yards returned by Desmond King for no gain (tackle by Tavon Wilson and Christian Jones). Penalty on Uchenna Nwosu: Offensive Holding 10 yards,0,-2.490,-1.400,1.09
2019-09-15,Chiefs,Raiders,3,12:15,4,18,RAI 46,28-10,Dustin Colquitt punts 32 yards fair catch by Jalen Richard at OAK-14. Penalty on De'Anthony Thomas: Illegal Shift 5 yards,0,0.200,-0.150,-0.35
2019-09-15,Giants,Bills,3,4:57,4,3,NYG 27,7-21,Riley Dixon punts 48 yards out of bounds,0,-1.570,-0.610,.96
2019-09-15,Colts,Titans,3,1:40,4,8,CLT 37,13-17,Rigoberto Sanchez punts 50 yards out of bounds,0,-0.910,0.320,1.23
2019-09-15,Packers,Vikings,3,5:41,4,17,GNB 40,21-16,JK Scott punts 48 yards fair catch by Chad Beebe at MIN-12,0,-0.720,0.350,1.07
2019-09-15,Bengals,49ers,3,9:18,4,21,CIN 26,10-31,Kevin Huber punts 43 yards fair catch by Richie James at SF-31,0,-1.630,-1.000,.63
2019-09-15,Patriots,Dolphins,4,13:07,4,15,NWE 34,23-0,Jake Bailey punts 53 yards returned by Jakeem Grant for 5 yards (tackle by Matthew Slater). Penalty on Matthew Slater: Unsportsmanlike Conduct 15 yards,0,-1.110,-1.140,-0.03
2019-09-15,Bills,Giants,3,3:21,4,8,BUF 27,21-7,Corey Bojorquez punts 49 yards out of bounds,0,-1.570,-0.540,1.03
2019-09-15,Saints,Rams,3,3:49,4,22,NOR 13,6-13,Thomas Morstead punts 45 yards returned by Jojo Natson for 32 yards (tackle by J.T. Gray),0,-2.490,-3.840,-1.35
2019-09-15,Chiefs,Raiders,3,5:04,4,16,KAN 26,28-10,Dustin Colquitt punts 53 yards downed by Byron Pringle,0,-1.630,-0.340,1.29
2019-09-15,Vikings,Packers,3,1:00,4,15,GNB 45,16-21,Britton Colquitt punts 44 yards downed by Kris Boyd. Penalty on Trevor Davis: Unnecessary Roughness (Declined),0,0.270,0.380,.11
2019-09-15,Bears,Broncos,4,12:49,4,8,CHI 27,13-6,Pat O'Donnell punts 49 yards fair catch by Diontae Spencer at DEN-24,0,-1.570,-0.540,1.03
2019-09-15,Colts,Titans,4,8:29,4,5,CLT 40,13-17,Rigoberto Sanchez punts 60 yards touchback.,0,-0.720,-0.280,.44
2019-09-15,Bengals,49ers,3,3:17,4,3,CIN 32,10-34,Kevin Huber punts 50 yards returned by Richie James for no gain (tackle by Brandon Wilson),0,-1.240,-0.040,1.20
2019-09-15,Titans,Colts,4,6:53,4,5,OTI 25,17-13,Brett Kern punts 55 yards returned by Chester Rogers for 11 yards (tackle by Daren Bates and Dane Cruikshank),0,-1.700,-1.000,.70
2019-09-15,Packers,Vikings,4,14:52,4,6,GNB 20,21-16,JK Scott punts 47 yards muffed catch by Chad Beebe recovered by Chad Beebe at MIN-33 returned by Chad Beebe for no gain (tackle by Ty Summers). Penalty on Kris Boyd: Offensive Holding 10 yards,0,-2.030,-0.480,1.55
2019-09-15,Eagles,Falcons,4,13:53,4,11,PHI 9,12-17,Cameron Johnston punts 52 yards returned by Kenjon Barner for 6 yards (tackle by Zach Brown and L.J. Fort),0,-2.490,-1.930,.56
2019-09-15,Falcons,Eagles,4,11:48,4,19,ATL 36,17-12,Matthew Bosher punts 37 yards fair catch by Darren Sproles at PHI-27,0,-0.980,-0.740,.24
2019-09-15,Texans,Jaguars,4,3:47,4,18,HTX 27,13-6,Trevor Daniel punts 44 yards returned by Dede Westbrook for 3 yards (tackle by Keion Crossen),0,-1.570,-1.070,.50
2019-09-15,Vikings,Packers,4,11:55,4,7,MIN 39,16-21,Britton Colquitt punts 39 yards fair catch by Trevor Davis at GB-22,0,-0.780,-0.410,.37
2019-09-15,Bengals,49ers,4,13:37,4,5,CIN 15,10-41,Kevin Huber punts 49 yards returned by Richie James for 4 yards (tackle by Jordan Evans),0,-2.440,-1.600,.84
2019-09-15,Titans,Colts,4,3:38,4,6,OTI 29,17-19,Brett Kern punts 45 yards returned by Chester Rogers for no gain (tackle by Dane Cruikshank and Christopher Milton),0,-1.440,-0.670,.77
2019-09-15,Packers,Vikings,4,10:21,4,16,GNB 16,21-16,JK Scott punts 59 yards returned by Chad Beebe for 15 yards (tackle by Adrian Amos),0,-2.390,-1.600,.79
2019-09-15,Raiders,Chiefs,4,12:50,4,7,RAI 25,10-28,A.J. Cole punts 60 yards returned by Mecole Hardman for 20 yards (tackle by Marquel Lee),0,-1.700,-1.270,.43
2019-09-15,Cardinals,Ravens,4,7:40,4,9,CRD 26,17-23,Andy Lee punts 56 yards returned by Cyrus Jones for 13 yards (tackle by Dennis Gardeck),0,-1.630,-1.000,.63
2019-09-15,Chiefs,Raiders,4,11:51,4,9,KAN 36,28-10,Dustin Colquitt punts 42 yards returned by Jalen Richard for -1 yards (tackle by Anthony Sherman),0,-0.980,-0.340,.64
2019-09-15,Bears,Broncos,4,3:00,4,5,CHI 28,13-6,Pat O'Donnell punts 51 yards returned by Diontae Spencer for 17 yards (tackle by Patrick Scales),0,-1.500,-1.470,.03
2019-09-15,Colts,Titans,4,1:14,4,9,CLT 37,19-17,Rigoberto Sanchez punts 35 yards out of bounds,0,-0.910,-0.810,.10
2019-09-15,Steelers,Seahawks,4,6:02,4,10,PIT 43,19-28,Jordan Berry punts 46 yards downed by Tyler Matakevich,0,-0.520,0.370,.89
2019-09-15,Ravens,Cardinals,4,3:55,4,11,CRD 45,23-17,Sam Koch punts 36 yards fair catch by Christian Kirk at ARI-9,0,0.270,0.380,.11
2019-09-15,Bills,Giants,4,4:46,4,8,NYG 40,28-14,Corey Bojorquez punts 27 yards out of bounds,0,0.590,0.320,-0.27
2019-09-15,Packers,Vikings,4,4:14,4,2,GNB 28,21-16,JK Scott punts 48 yards fair catch by Chad Beebe at MIN-24,0,-1.500,-0.540,.96
2019-09-15,Saints,Rams,4,5:50,4,20,NOR 39,9-27,Thomas Morstead punts 50 yards fair catch by Jojo Natson at LA-11,0,-0.780,0.370,1.15
2019-09-15,Raiders,Chiefs,4,6:38,4,21,RAI 41,10-28,A.J. Cole punts 39 yards returned by De'Anthony Thomas for 1 yard (tackle by Marquel Lee). Penalty on Jordan Lucas: Offensive Holding 10 yards,0,-0.650,0.370,1.02
2019-09-15,Vikings,Packers,4,3:24,4,7,MIN 27,16-21,Britton Colquitt punts 52 yards returned by Trevor Davis for no gain (tackle by Kris Boyd). Penalty on Kris Boyd: Unnecessary Roughness (Offsetting),0,-1.570,-0.340,1.23
2019-09-15,Cardinals,Ravens,4,3:24,4,16,CRD 3,17-23,Andy Lee punts 59 yards returned by Cyrus Jones for 7 yards (tackle by Zeke Turner),0,-2.490,-1.930,.56
2019-09-15,Rams,Saints,4,2:35,4,15,RAM 21,27-9,Johnny Hekker punts 66 yards returned by Deonte Harris for 9 yards (tackle by Nick Scott),0,-1.960,-0.410,1.55
2019-09-15,49ers,Bengals,4,2:00,4,3,SFO 33,41-10,Mitch Wishnowsky punts 39 yards out of bounds,0,-1.180,-0.810,.37
2019-09-15,Bills,Giants,4,0:35,4,3,BUF 20,28-14,Corey Bojorquez punts 40 yards out of bounds,0,-2.030,-1.600,.43
2019-09-15,Saints,Rams,4,1:53,4,7,NOR 25,9-27,Thomas Morstead punts 55 yards fair catch by Jojo Natson at LA-20,0,-1.700,-0.280,1.42
2019-09-15,Packers,Vikings,4,0:13,4,9,GNB 48,21-16,JK Scott punts 52 yards touchback.,0,-0.190,-0.280,-0.09
2019-09-12,Buccaneers,Panthers,1,13:12,4,14,TAM 43,0-0,Bradley Pinion punts 47 yards muffed catch by Ray-Ray McCloud recovered by Ray-Ray McCloud at CAR-10 returned by Ray-Ray McCloud for no gain (tackle by Kevin Minter and Antony Auclair),0,-0.520,0.380,.90
